paper_idx,arxiv_id,year,total_citations,num_references,paper_age,citations_per_year
8180,711.1861,2007,47,33,18,2.473684210526316
4786,708.2365,2007,47,103,18,2.473684210526316
544,704.2136,2007,47,17,18,2.473684210526316
136,704.062,2007,47,17,18,2.473684210526316
2895,706.3239,2007,47,25,18,2.473684210526316
258,704.1086,2007,47,32,18,2.473684210526316
2506,706.1654,2007,47,47,18,2.473684210526316
7719,710.574,2007,47,28,18,2.473684210526316
6160,709.3622,2007,47,27,18,2.473684210526316
2752,706.2675,2007,47,28,18,2.473684210526316
2261,706.0691,2007,47,21,18,2.473684210526316
9792,712.3293,2007,46,99,18,2.4210526315789473
3103,706.4122,2007,46,66,18,2.4210526315789473
89,704.0399,2007,46,15,18,2.4210526315789473
4482,708.108,2007,46,29,18,2.4210526315789473
2642,706.2206,2007,46,150,18,2.4210526315789473
8668,711.3952,2007,46,38,18,2.4210526315789473
7501,710.4786,2007,46,73,18,2.4210526315789473
3892,707.3165,2007,46,51,18,2.4210526315789473
7011,710.2435,2007,46,56,18,2.4210526315789473
9370,712.1599,2007,46,99,18,2.4210526315789473
4252,708.0085,2007,46,44,18,2.4210526315789473
3735,707.2586,2007,46,19,18,2.4210526315789473
7490,710.4601,2007,46,71,18,2.4210526315789473
2683,706.2376,2007,46,51,18,2.4210526315789473
5268,709.0049,2007,46,40,18,2.4210526315789473
405,704.1583,2007,46,21,18,2.4210526315789473
6397,709.4545,2007,46,37,18,2.4210526315789473
7470,710.4537,2007,46,26,18,2.4210526315789473
2152,706.0191,2007,46,59,18,2.4210526315789473
933,704.3606,2007,46,67,18,2.4210526315789473
9937,712.3984,2007,46,84,18,2.4210526315789473
9865,712.3613,2007,46,69,18,2.4210526315789473
4519,708.1201,2007,46,69,18,2.4210526315789473
7464,710.4523,2007,46,37,18,2.4210526315789473
316,704.1252,2007,46,18,18,2.4210526315789473
3304,707.055,2007,46,60,18,2.4210526315789473
4779,708.2352,2007,46,58,18,2.4210526315789473
5071,708.3597,2007,46,77,18,2.4210526315789473
5533,709.1037,2007,46,21,18,2.4210526315789473
5008,708.3258,2007,46,68,18,2.4210526315789473
4892,708.2798,2007,46,27,18,2.4210526315789473
636,704.2468,2007,46,56,18,2.4210526315789473
5001,708.3237,2007,46,96,18,2.4210526315789473
8457,711.2853,2007,46,19,18,2.4210526315789473
2303,706.0875,2007,46,19,18,2.4210526315789473
6863,710.1811,2007,46,59,18,2.4210526315789473
2069,705.4505,2007,46,66,18,2.4210526315789473
8847,711.4623,2007,46,18,18,2.4210526315789473
2848,706.308,2007,46,18,18,2.4210526315789473
1780,705.3235,2007,46,53,18,2.4210526315789473
7206,710.3399,2007,46,51,18,2.4210526315789473
6959,710.2225,2007,46,48,18,2.4210526315789473
1592,705.2457,2007,46,38,18,2.4210526315789473
6128,709.3465,2007,46,11,18,2.4210526315789473
4787,708.237,2007,46,7,18,2.4210526315789473
8233,711.2055,2007,46,54,18,2.4210526315789473
3940,707.3363,2007,46,54,18,2.4210526315789473
6105,709.3365,2007,46,20,18,2.4210526315789473
5555,709.1124,2007,46,30,18,2.4210526315789473
7584,710.5219,2007,46,23,18,2.4210526315789473
915,704.355,2007,46,37,18,2.4210526315789473
8573,711.3461,2007,46,76,18,2.4210526315789473
6084,709.3292,2007,46,59,18,2.4210526315789473
1872,705.3634,2007,46,80,18,2.4210526315789473
6202,709.3754,2007,45,21,18,2.3684210526315788
6327,709.4261,2007,45,14,18,2.3684210526315788
8212,711.1996,2007,45,68,18,2.3684210526315788
6322,709.4249,2007,45,144,18,2.3684210526315788
178,704.0791,2007,45,41,18,2.3684210526315788
5303,709.0198,2007,45,60,18,2.3684210526315788
117,704.051,2007,45,60,18,2.3684210526315788
7208,710.3406,2007,45,34,18,2.3684210526315788
2768,706.2724,2007,45,56,18,2.3684210526315788
7747,710.5938,2007,45,43,18,2.3684210526315788
3296,707.053,2007,45,27,18,2.3684210526315788
138,704.0628,2007,45,55,18,2.3684210526315788
2141,706.0132,2007,45,18,18,2.3684210526315788
8304,711.2281,2007,45,66,18,2.3684210526315788
1397,705.1677,2007,45,39,18,2.3684210526315788
8609,711.3612,2007,45,97,18,2.3684210526315788
8490,711.2992,2007,45,42,18,2.3684210526315788
7070,710.2741,2007,45,22,18,2.3684210526315788
5353,709.0396,2007,45,31,18,2.3684210526315788
2045,705.4409,2007,45,21,18,2.3684210526315788
4223,707.4679,2007,45,99,18,2.3684210526315788
2070,705.4507,2007,45,40,18,2.3684210526315788
2718,706.2564,2007,45,33,18,2.3684210526315788
3997,707.3632,2007,45,8,18,2.3684210526315788
635,704.2463,2007,45,50,18,2.3684210526315788
5576,709.1178,2007,45,30,18,2.3684210526315788
464,704.1762,2007,45,34,18,2.3684210526315788
8052,711.1289,2007,45,49,18,2.3684210526315788
4303,708.0266,2007,45,30,18,2.3684210526315788
6439,710.0007,2007,45,68,18,2.3684210526315788
7531,710.4986,2007,45,24,18,2.3684210526315788
6846,710.1745,2007,45,12,18,2.3684210526315788
2134,706.0093,2007,45,25,18,2.3684210526315788
5101,708.3737,2007,45,58,18,2.3684210526315788
7976,711.0966,2007,45,61,18,2.3684210526315788
9217,712.1118,2007,45,33,18,2.3684210526315788
2011,705.424,2007,45,31,18,2.3684210526315788
6559,710.0589,2007,45,45,18,2.3684210526315788
6032,709.3087,2007,45,55,18,2.3684210526315788
9856,712.3578,2007,45,57,18,2.3684210526315788
5511,709.095,2007,45,165,18,2.3684210526315788
659,704.2585,2007,45,28,18,2.3684210526315788
892,704.3472,2007,45,24,18,2.3684210526315788
1758,705.315,2007,45,40,18,2.3684210526315788
783,704.3064,2007,45,30,18,2.3684210526315788
740,704.2906,2007,45,50,18,2.3684210526315788
5895,709.2505,2007,45,18,18,2.3684210526315788
3626,707.2067,2007,45,12,18,2.3684210526315788
7639,710.544,2007,45,37,18,2.3684210526315788
9728,712.3038,2007,45,42,18,2.3684210526315788
8733,711.4204,2007,45,48,18,2.3684210526315788
6642,710.0879,2007,45,48,18,2.3684210526315788
3826,707.2856,2007,45,44,18,2.3684210526315788
1929,705.3892,2007,45,41,18,2.3684210526315788
6482,710.0277,2007,45,21,18,2.3684210526315788
8427,711.2688,2007,45,66,18,2.3684210526315788
2104,705.4667,2007,45,36,18,2.3684210526315788
3069,706.4013,2007,45,25,18,2.3684210526315788
2906,706.3281,2007,45,48,18,2.3684210526315788
1881,705.3662,2007,45,55,18,2.3684210526315788
7482,710.4564,2007,45,25,18,2.3684210526315788
5506,709.0944,2007,44,32,18,2.3157894736842106
8431,711.2715,2007,44,17,18,2.3157894736842106
164,704.0735,2007,44,51,18,2.3157894736842106
5672,709.1572,2007,44,43,18,2.3157894736842106
7753,711.0012,2007,44,0,18,2.3157894736842106
9854,712.357,2007,44,56,18,2.3157894736842106
9568,712.2436,2007,44,58,18,2.3157894736842106
5518,709.0968,2007,44,30,18,2.3157894736842106
7552,710.507,2007,44,14,18,2.3157894736842106
1352,705.152,2007,44,35,18,2.3157894736842106
9637,712.2715,2007,44,66,18,2.3157894736842106
7478,710.4555,2007,44,87,18,2.3157894736842106
2874,706.3194,2007,44,40,18,2.3157894736842106
8483,711.2962,2007,44,70,18,2.3157894736842106
371,704.1456,2007,44,34,18,2.3157894736842106
1345,705.1494,2007,44,75,18,2.3157894736842106
2288,706.0811,2007,44,85,18,2.3157894736842106
5418,709.061,2007,44,61,18,2.3157894736842106
736,704.2888,2007,44,53,18,2.3157894736842106
6067,709.3207,2007,44,22,18,2.3157894736842106
9862,712.3603,2007,44,56,18,2.3157894736842106
5736,709.188,2007,44,23,18,2.3157894736842106
6102,709.334,2007,44,53,18,2.3157894736842106
5791,709.2077,2007,44,80,18,2.3157894736842106
2075,705.4543,2007,44,65,18,2.3157894736842106
7840,711.0335,2007,44,46,18,2.3157894736842106
8032,711.1171,2007,44,63,18,2.3157894736842106
3881,707.3134,2007,44,4,18,2.3157894736842106
8786,711.441,2007,44,41,18,2.3157894736842106
4881,708.2756,2007,44,60,18,2.3157894736842106
664,704.2603,2007,44,68,18,2.3157894736842106
7566,710.5129,2007,44,17,18,2.3157894736842106
2348,706.1057,2007,44,32,18,2.3157894736842106
649,704.2543,2007,44,75,18,2.3157894736842106
6020,709.306,2007,44,60,18,2.3157894736842106
7219,710.345,2007,44,28,18,2.3157894736842106
520,704.2059,2007,44,64,18,2.3157894736842106
5231,708.4299,2007,44,21,18,2.3157894736842106
1264,705.1096,2007,44,19,18,2.3157894736842106
291,704.1159,2007,44,44,18,2.3157894736842106
9943,712.4023,2007,44,93,18,2.3157894736842106
6461,710.0171,2007,44,0,18,2.3157894736842106
9957,712.4107,2007,44,24,18,2.3157894736842106
7774,711.009,2007,44,8,18,2.3157894736842106
3365,707.0852,2007,44,70,18,2.3157894736842106
5759,709.1952,2007,44,16,18,2.3157894736842106
616,704.2413,2007,44,47,18,2.3157894736842106
9950,712.4064,2007,44,6,18,2.3157894736842106
3427,707.1087,2007,44,36,18,2.3157894736842106
4970,708.3088,2007,44,53,18,2.3157894736842106
4982,708.3137,2007,44,83,18,2.3157894736842106
4992,708.3203,2007,44,31,18,2.3157894736842106
6518,710.0402,2007,44,44,18,2.3157894736842106
1295,705.1225,2007,44,18,18,2.3157894736842106
2640,706.2193,2007,44,72,18,2.3157894736842106
8447,711.2804,2007,43,132,18,2.263157894736842
1104,705.0385,2007,43,21,18,2.263157894736842
8521,711.314,2007,43,20,18,2.263157894736842
6297,709.4139,2007,43,39,18,2.263157894736842
437,704.1671,2007,43,56,18,2.263157894736842
7949,711.0799,2007,43,28,18,2.263157894736842
7267,710.368,2007,43,9,18,2.263157894736842
5918,709.2571,2007,43,19,18,2.263157894736842
8206,711.1975,2007,43,35,18,2.263157894736842
165,704.074,2007,43,47,18,2.263157894736842
5099,708.3729,2007,43,28,18,2.263157894736842
2057,705.4457,2007,43,45,18,2.263157894736842
8610,711.3613,2007,43,35,18,2.263157894736842
1964,705.4035,2007,43,62,18,2.263157894736842
9105,712.0647,2007,43,30,18,2.263157894736842
6335,709.4286,2007,43,30,18,2.263157894736842
2857,706.3117,2007,43,40,18,2.263157894736842
8041,711.1234,2007,43,26,18,2.263157894736842
5567,709.1156,2007,43,67,18,2.263157894736842
8753,711.4292,2007,43,11,18,2.263157894736842
2109,706.0003,2007,43,60,18,2.263157894736842
9686,712.2879,2007,43,27,18,2.263157894736842
9412,712.1786,2007,43,40,18,2.263157894736842
4853,708.2682,2007,43,42,18,2.263157894736842
1553,705.2304,2007,43,26,18,2.263157894736842
1035,705.0096,2007,43,19,18,2.263157894736842
3539,707.1695,2007,43,84,18,2.263157894736842
4795,708.24,2007,43,48,18,2.263157894736842
2205,706.0434,2007,43,30,18,2.263157894736842
7389,710.4183,2007,43,15,18,2.263157894736842
5264,709.0043,2007,43,30,18,2.263157894736842
1288,705.12,2007,43,70,18,2.263157894736842
1926,705.3885,2007,43,35,18,2.263157894736842
3306,707.0561,2007,43,40,18,2.263157894736842
5280,709.0097,2007,43,33,18,2.263157894736842
4627,708.1648,2007,43,57,18,2.263157894736842
7467,710.4526,2007,43,34,18,2.263157894736842
8177,711.1843,2007,43,98,18,2.263157894736842
3322,707.0622,2007,43,39,18,2.263157894736842
1655,705.2726,2007,43,68,18,2.263157894736842
6502,710.0366,2007,43,31,18,2.263157894736842
7746,710.5927,2007,43,21,18,2.263157894736842
4594,708.1507,2007,43,13,18,2.263157894736842
3028,706.3857,2007,43,27,18,2.263157894736842
1086,705.0314,2007,43,34,18,2.263157894736842
1308,705.1312,2007,43,41,18,2.263157894736842
2054,705.4452,2007,43,14,18,2.263157894736842
9380,712.1635,2007,43,24,18,2.263157894736842
9915,712.3855,2007,43,39,18,2.263157894736842
8369,711.2505,2007,43,38,18,2.263157894736842
7329,710.3903,2007,43,12,18,2.263157894736842
5680,709.1619,2007,43,52,18,2.263157894736842
2132,706.009,2007,43,42,18,2.263157894736842
4275,708.0189,2007,43,30,18,2.263157894736842
5682,709.1621,2007,43,7,18,2.263157894736842
4710,708.2002,2007,43,45,18,2.263157894736842
5213,708.4227,2007,43,67,18,2.263157894736842
7670,710.5548,2007,43,113,18,2.263157894736842
6425,709.4619,2007,43,25,18,2.263157894736842
106,704.0463,2007,43,74,18,2.263157894736842
2623,706.2128,2007,43,24,18,2.263157894736842
9692,712.289,2007,43,65,18,2.263157894736842
7122,710.3009,2007,42,25,18,2.210526315789474
507,704.1998,2007,42,108,18,2.210526315789474
4058,707.3967,2007,42,42,18,2.210526315789474
4248,708.0069,2007,42,24,18,2.210526315789474
4077,707.4039,2007,42,12,18,2.210526315789474
4119,707.4247,2007,42,57,18,2.210526315789474
4172,707.4482,2007,42,83,18,2.210526315789474
3204,707.0127,2007,42,27,18,2.210526315789474
5777,709.2028,2007,42,57,18,2.210526315789474
2267,706.0727,2007,42,65,18,2.210526315789474
2165,706.0233,2007,42,44,18,2.210526315789474
1268,705.1125,2007,42,38,18,2.210526315789474
6100,709.3332,2007,42,28,18,2.210526315789474
7272,710.3691,2007,42,24,18,2.210526315789474
879,704.3418,2007,42,30,18,2.210526315789474
498,704.1927,2007,42,46,18,2.210526315789474
763,704.2993,2007,42,16,18,2.210526315789474
1804,705.3325,2007,42,111,18,2.210526315789474
3213,707.0188,2007,42,38,18,2.210526315789474
694,704.2705,2007,42,82,18,2.210526315789474
7708,710.5704,2007,42,38,18,2.210526315789474
1745,705.31,2007,42,33,18,2.210526315789474
3325,707.0634,2007,42,22,18,2.210526315789474
1160,705.0623,2007,42,52,18,2.210526315789474
358,704.1398,2007,42,26,18,2.210526315789474
5488,709.0877,2007,42,59,18,2.210526315789474
1416,705.1747,2007,42,96,18,2.210526315789474
7677,710.558,2007,42,55,18,2.210526315789474
226,704.0947,2007,42,22,18,2.210526315789474
2588,706.1981,2007,42,29,18,2.210526315789474
4667,708.18,2007,42,80,18,2.210526315789474
6370,709.4453,2007,42,26,18,2.210526315789474
3580,707.1878,2007,42,47,18,2.210526315789474
1386,705.1634,2007,42,45,18,2.210526315789474
7942,711.0775,2007,42,56,18,2.210526315789474
5238,708.433,2007,42,53,18,2.210526315789474
9042,712.0423,2007,42,48,18,2.210526315789474
4749,708.2158,2007,42,13,18,2.210526315789474
151,704.0666,2007,42,67,18,2.210526315789474
7723,710.577,2007,42,81,18,2.210526315789474
9252,712.1204,2007,42,32,18,2.210526315789474
3850,707.2965,2007,42,44,18,2.210526315789474
4508,708.1172,2007,42,35,18,2.210526315789474
7785,711.015,2007,42,334,18,2.210526315789474
1616,705.2548,2007,42,49,18,2.210526315789474
9104,712.0645,2007,42,47,18,2.210526315789474
8182,711.1863,2007,42,38,18,2.210526315789474
4957,708.3037,2007,42,20,18,2.210526315789474
6995,710.2368,2007,42,26,18,2.210526315789474
4361,708.0569,2007,42,26,18,2.210526315789474
6708,710.1148,2007,42,43,18,2.210526315789474
8074,711.1376,2007,42,25,18,2.210526315789474
978,704.3836,2007,42,59,18,2.210526315789474
9995,712.4257,2007,42,35,18,2.210526315789474
6336,709.4287,2007,42,50,18,2.210526315789474
2719,706.2566,2007,42,49,18,2.210526315789474
4591,708.1492,2007,42,38,18,2.210526315789474
8948,711.5029,2007,42,29,18,2.210526315789474
6931,710.2122,2007,42,39,18,2.210526315789474
5537,709.1045,2007,42,18,18,2.210526315789474
1609,705.2525,2007,42,8,18,2.210526315789474
3631,707.2089,2007,42,74,18,2.210526315789474
3528,707.1641,2007,42,42,18,2.210526315789474
1139,705.0531,2007,42,23,18,2.210526315789474
8888,711.4807,2007,42,41,18,2.210526315789474
4666,708.1797,2007,41,16,18,2.1578947368421053
5251,708.4393,2007,41,57,18,2.1578947368421053
3882,707.3141,2007,41,123,18,2.1578947368421053
1282,705.1167,2007,41,49,18,2.1578947368421053
8341,711.2379,2007,41,25,18,2.1578947368421053
1462,705.1929,2007,41,59,18,2.1578947368421053
9583,712.2472,2007,41,11,18,2.1578947368421053
3853,707.2971,2007,41,16,18,2.1578947368421053
6026,709.3074,2007,41,36,18,2.1578947368421053
4641,708.171,2007,41,39,18,2.1578947368421053
1089,705.033,2007,41,25,18,2.1578947368421053
9002,712.0258,2007,41,28,18,2.1578947368421053
660,704.2589,2007,41,25,18,2.1578947368421053
9396,712.1727,2007,41,58,18,2.1578947368421053
137,704.0626,2007,41,52,18,2.1578947368421053
441,704.1685,2007,41,29,18,2.1578947368421053
9131,712.0762,2007,41,42,18,2.1578947368421053
9675,712.2852,2007,41,82,18,2.1578947368421053
6906,710.2,2007,41,82,18,2.1578947368421053
1569,705.2381,2007,41,31,18,2.1578947368421053
147,704.0654,2007,41,94,18,2.1578947368421053
2400,706.1239,2007,41,26,18,2.1578947368421053
2566,706.1909,2007,41,23,18,2.1578947368421053
3373,707.0876,2007,41,44,18,2.1578947368421053
7240,710.3557,2007,41,72,18,2.1578947368421053
9160,712.0859,2007,41,39,18,2.1578947368421053
6653,710.0953,2007,41,44,18,2.1578947368421053
4107,707.4181,2007,41,70,18,2.1578947368421053
6310,709.4211,2007,41,39,18,2.1578947368421053
3806,707.279,2007,41,35,18,2.1578947368421053
3349,707.0739,2007,41,67,18,2.1578947368421053
5916,709.2568,2007,41,37,18,2.1578947368421053
8759,711.4319,2007,41,14,18,2.1578947368421053
9166,712.0877,2007,41,34,18,2.1578947368421053
2594,706.1997,2007,41,47,18,2.1578947368421053
6044,709.3114,2007,41,56,18,2.1578947368421053
6735,710.1285,2007,41,49,18,2.1578947368421053
8517,711.3129,2007,41,55,18,2.1578947368421053
1149,705.0574,2007,41,76,18,2.1578947368421053
8352,711.243,2007,41,36,18,2.1578947368421053
1215,705.0887,2007,41,29,18,2.1578947368421053
2315,706.0901,2007,41,46,18,2.1578947368421053
3644,707.2162,2007,41,38,18,2.1578947368421053
2817,706.2962,2007,41,33,18,2.1578947368421053
8893,711.482,2007,41,73,18,2.1578947368421053
6092,709.3308,2007,41,25,18,2.1578947368421053
7663,710.5526,2007,41,37,18,2.1578947368421053
5648,709.1483,2007,41,12,18,2.1578947368421053
3622,707.2055,2007,41,21,18,2.1578947368421053
4238,708.0031,2007,41,64,18,2.1578947368421053
7624,710.5383,2007,41,32,18,2.1578947368421053
4259,708.0107,2007,41,59,18,2.1578947368421053
7676,710.5578,2007,41,68,18,2.1578947368421053
6094,709.3314,2007,41,14,18,2.1578947368421053
5749,709.1925,2007,41,31,18,2.1578947368421053
5430,709.0651,2007,41,42,18,2.1578947368421053
1364,705.1556,2007,41,5,18,2.1578947368421053
1363,705.1554,2007,41,49,18,2.1578947368421053
6883,710.1876,2007,41,39,18,2.1578947368421053
7051,710.2635,2007,41,39,18,2.1578947368421053
8921,711.4917,2007,41,13,18,2.1578947368421053
549,704.2157,2007,41,62,18,2.1578947368421053
8712,711.4119,2007,41,54,18,2.1578947368421053
8199,711.195,2007,41,20,18,2.1578947368421053
5565,709.115,2007,41,36,18,2.1578947368421053
247,704.1025,2007,41,34,18,2.1578947368421053
4575,708.1408,2007,41,31,18,2.1578947368421053
7061,710.2691,2007,41,90,18,2.1578947368421053
7067,710.271,2007,41,6,18,2.1578947368421053
3032,706.3881,2007,41,13,18,2.1578947368421053
6825,710.1675,2007,41,0,18,2.1578947368421053
9329,712.1498,2007,41,36,18,2.1578947368421053
7522,710.4946,2007,41,25,18,2.1578947368421053
1218,705.0898,2007,40,32,18,2.1052631578947367
4844,708.2639,2007,40,14,18,2.1052631578947367
9409,712.177,2007,40,26,18,2.1052631578947367
1902,705.3778,2007,40,37,18,2.1052631578947367
4812,708.2481,2007,40,17,18,2.1052631578947367
886,704.3446,2007,40,207,18,2.1052631578947367
5529,709.1011,2007,40,36,18,2.1052631578947367
6870,710.1836,2007,40,25,18,2.1052631578947367
6532,710.0456,2007,40,36,18,2.1052631578947367
4325,708.0402,2007,40,13,18,2.1052631578947367
9357,712.1562,2007,40,46,18,2.1052631578947367
8551,711.331,2007,40,67,18,2.1052631578947367
4316,708.0335,2007,40,18,18,2.1052631578947367
8256,711.2109,2007,40,26,18,2.1052631578947367
1340,705.1444,2007,40,80,18,2.1052631578947367
9980,712.4202,2007,40,35,18,2.1052631578947367
5664,709.1532,2007,40,53,18,2.1052631578947367
2179,706.0288,2007,40,64,18,2.1052631578947367
1257,705.106,2007,40,34,18,2.1052631578947367
4098,707.4147,2007,40,103,18,2.1052631578947367
4861,708.2711,2007,40,23,18,2.1052631578947367
2001,705.4172,2007,40,57,18,2.1052631578947367
6727,710.1243,2007,40,52,18,2.1052631578947367
5454,709.0759,2007,40,95,18,2.1052631578947367
4604,708.1521,2007,40,61,18,2.1052631578947367
7080,710.2789,2007,40,55,18,2.1052631578947367
2982,706.3698,2007,40,17,18,2.1052631578947367
2053,705.4449,2007,40,26,18,2.1052631578947367
200,704.0862,2007,40,41,18,2.1052631578947367
5137,708.3864,2007,40,58,18,2.1052631578947367
8507,711.3071,2007,40,46,18,2.1052631578947367
677,704.2642,2007,40,56,18,2.1052631578947367
3902,707.3218,2007,40,46,18,2.1052631578947367
5741,709.1892,2007,40,120,18,2.1052631578947367
1682,705.2853,2007,40,50,18,2.1052631578947367
5837,709.2292,2007,40,34,18,2.1052631578947367
3754,707.2629,2007,40,40,18,2.1052631578947367
4161,707.4455,2007,40,26,18,2.1052631578947367
7773,711.0079,2007,40,21,18,2.1052631578947367
5819,709.2195,2007,40,41,18,2.1052631578947367
3260,707.0406,2007,40,23,18,2.1052631578947367
3063,706.3972,2007,40,38,18,2.1052631578947367
3987,707.3558,2007,40,50,18,2.1052631578947367
9719,712.3004,2007,40,40,18,2.1052631578947367
5269,709.0061,2007,40,32,18,2.1052631578947367
6063,709.3197,2007,40,62,18,2.1052631578947367
8814,711.4546,2007,40,36,18,2.1052631578947367
9269,712.126,2007,40,42,18,2.1052631578947367
3889,707.3154,2007,40,34,18,2.1052631578947367
3720,707.2498,2007,40,25,18,2.1052631578947367
5713,709.1761,2007,40,33,18,2.1052631578947367
6833,710.1695,2007,40,25,18,2.1052631578947367
5323,709.028,2007,40,39,18,2.1052631578947367
9194,712.1031,2007,40,66,18,2.1052631578947367
3913,707.3267,2007,40,78,18,2.1052631578947367
7123,710.301,2007,40,21,18,2.1052631578947367
4483,708.1081,2007,40,37,18,2.1052631578947367
9894,712.3769,2007,40,17,18,2.1052631578947367
6254,709.396,2007,40,42,18,2.1052631578947367
9613,712.2584,2007,40,53,18,2.1052631578947367
4669,708.1808,2007,40,54,18,2.1052631578947367
7138,710.3099,2007,39,50,18,2.0526315789473686
6964,710.2244,2007,39,11,18,2.0526315789473686
7168,710.3189,2007,39,35,18,2.0526315789473686
3841,707.2925,2007,39,40,18,2.0526315789473686
3800,707.2771,2007,39,32,18,2.0526315789473686
1152,705.059,2007,39,32,18,2.0526315789473686
3223,707.0223,2007,39,54,18,2.0526315789473686
3388,707.0931,2007,39,56,18,2.0526315789473686
9691,712.2885,2007,39,36,18,2.0526315789473686
9494,712.2117,2007,39,77,18,2.0526315789473686
6890,710.1906,2007,39,83,18,2.0526315789473686
2017,705.4275,2007,39,9,18,2.0526315789473686
9305,712.142,2007,39,37,18,2.0526315789473686
9585,712.2474,2007,39,51,18,2.0526315789473686
7993,711.1019,2007,39,48,18,2.0526315789473686
8798,711.4469,2007,39,127,18,2.0526315789473686
9337,712.1523,2007,39,57,18,2.0526315789473686
5097,708.3719,2007,39,38,18,2.0526315789473686
5114,708.38,2007,39,80,18,2.0526315789473686
2103,705.4664,2007,39,76,18,2.0526315789473686
6755,710.1362,2007,39,33,18,2.0526315789473686
6805,710.1598,2007,39,82,18,2.0526315789473686
307,704.122,2007,39,36,18,2.0526315789473686
5440,709.0695,2007,39,73,18,2.0526315789473686
6765,710.1429,2007,39,32,18,2.0526315789473686
6570,710.0617,2007,39,26,18,2.0526315789473686
6795,710.155,2007,39,116,18,2.0526315789473686
5588,709.124,2007,39,28,18,2.0526315789473686
227,704.0948,2007,39,48,18,2.0526315789473686
4662,708.1788,2007,39,45,18,2.0526315789473686
7817,711.0257,2007,39,64,18,2.0526315789473686
2917,706.3346,2007,39,25,18,2.0526315789473686
1069,705.0238,2007,39,18,18,2.0526315789473686
4761,708.225,2007,39,112,18,2.0526315789473686
377,704.1483,2007,39,97,18,2.0526315789473686
9359,712.1564,2007,39,29,18,2.0526315789473686
7561,710.5112,2007,39,65,18,2.0526315789473686
4409,708.0814,2007,39,29,18,2.0526315789473686
9035,712.0389,2007,39,36,18,2.0526315789473686
2888,706.3216,2007,39,15,18,2.0526315789473686
8311,711.23,2007,39,47,18,2.0526315789473686
9024,712.0353,2007,39,56,18,2.0526315789473686
5060,708.3536,2007,39,41,18,2.0526315789473686
3021,706.3831,2007,39,43,18,2.0526315789473686
4940,708.2967,2007,39,31,18,2.0526315789473686
2724,706.2574,2007,39,140,18,2.0526315789473686
2299,706.0856,2007,39,27,18,2.0526315789473686
619,704.2417,2007,39,37,18,2.0526315789473686
4979,708.3116,2007,39,36,18,2.0526315789473686
2488,706.158,2007,39,35,18,2.0526315789473686
4135,707.433,2007,39,27,18,2.0526315789473686
1402,705.1705,2007,39,75,18,2.0526315789473686
7326,710.3895,2007,39,49,18,2.0526315789473686
2682,706.2375,2007,39,90,18,2.0526315789473686
6852,710.1773,2007,39,37,18,2.0526315789473686
2741,706.2627,2007,39,33,18,2.0526315789473686
4148,707.4381,2007,39,20,18,2.0526315789473686
9097,712.0603,2007,39,43,18,2.0526315789473686
8103,711.1515,2007,39,60,18,2.0526315789473686
2226,706.052,2007,39,69,18,2.0526315789473686
9151,712.0823,2007,39,40,18,2.0526315789473686
4522,708.1214,2007,39,163,18,2.0526315789473686
6844,710.1735,2007,39,63,18,2.0526315789473686
5204,708.4196,2007,39,7,18,2.0526315789473686
2746,706.2652,2007,39,44,18,2.0526315789473686
5057,708.351,2007,39,77,18,2.0526315789473686
9199,712.104,2007,39,62,18,2.0526315789473686
7399,710.4252,2007,39,17,18,2.0526315789473686
5254,709.0002,2007,39,67,18,2.0526315789473686
8649,711.3822,2007,38,46,18,2.0
4488,708.1111,2007,38,108,18,2.0
6227,709.3838,2007,38,22,18,2.0
690,704.269,2007,38,37,18,2.0
3879,707.3132,2007,38,48,18,2.0
1435,705.181,2007,38,40,18,2.0
6604,710.0757,2007,38,20,18,2.0
3747,707.2613,2007,38,20,18,2.0
8998,712.0246,2007,38,76,18,2.0
1114,705.0433,2007,38,16,18,2.0
5156,708.3967,2007,38,100,18,2.0
3856,707.2979,2007,38,42,18,2.0
5093,708.3698,2007,38,66,18,2.0
9668,712.2828,2007,38,81,18,2.0
1573,705.24,2007,38,82,18,2.0
4893,708.2799,2007,38,46,18,2.0
6360,709.44,2007,38,52,18,2.0
4890,708.2796,2007,38,88,18,2.0
2534,706.1775,2007,38,37,18,2.0
3353,707.079,2007,38,24,18,2.0
2392,706.1216,2007,38,20,18,2.0
8011,711.1107,2007,38,24,18,2.0
496,704.1919,2007,38,65,18,2.0
6723,710.1215,2007,38,25,18,2.0
4811,708.2472,2007,38,26,18,2.0
9924,712.3942,2007,38,8,18,2.0
97,704.0441,2007,38,23,18,2.0
8116,711.1554,2007,38,48,18,2.0
4798,708.242,2007,38,23,18,2.0
2613,706.2072,2007,38,32,18,2.0
1117,705.0441,2007,38,38,18,2.0
9500,712.2137,2007,38,36,18,2.0
1485,705.2039,2007,38,48,18,2.0
4735,708.2093,2007,38,10,18,2.0
1150,705.0579,2007,38,80,18,2.0
3479,707.136,2007,38,29,18,2.0
4728,708.2065,2007,38,33,18,2.0
4612,708.1578,2007,38,27,18,2.0
1127,705.0475,2007,38,138,18,2.0
3971,707.3483,2007,38,37,18,2.0
827,704.32,2007,38,26,18,2.0
7530,710.4969,2007,38,59,18,2.0
9449,712.1906,2007,38,33,18,2.0
395,704.1558,2007,38,65,18,2.0
4288,708.0226,2007,38,70,18,2.0
